 0.0764520000000033,0.0,0.0,-0.0034500036503452504,0.08825961712289108,-1.978988469767988E-5 
 0.17865900000000323,0.09957686531172039,5.338315660354242E-5,0.06841438662026732,0.5033105670262551,-1.1285408223224796E-4 
 0.2818240000000003,0.3319188341210077,8.33296804453392E-4,0.3133920343375844,1.2646510668585564,-2.835645520768703E-4 
 0.3867449999999977,0.7468009948069074,0.0045621806550857355,0.6683047198968185,2.3724380669820375,-5.319564861989868E-4 
 0.48964300000000094,1.4106080518980926,0.010932441427332198,0.47779240545605123,3.8214996992989927,-8.568702299721479E-4 
 0.5934239999999988,2.2237893947153338,0.016289227332063227,0.31089884101528387,2.9840271799816906,-0.001138946965278476 
 0.6960929999999976,3.1199632172896017,0.019543244837467413,0.13649770089068525,5.1316929916634315,-0.0037900442816806083 
 0.7988670000000013,4.198698684209372,0.019654104650858553,-0.1319871513919971,7.626540917149217,-0.00686970621237345 
 0.9011179999999968,5.509757835183366,0.012597098634727147,-0.43207635975372255,7.817516137211563,-0.010260326564090597 
 1.0027699999999982,6.970146830107261,-1.52212700282896E-4,-0.5842782573250265,8.117614797047723,-0.011186837103026035 
 1.1047020000000032,8.546648785718983,-0.01880610205904584,-0.7460443596077103,11.702069732672621,-0.021255548604931306 
 1.208196000000001,10.305633708343823,-0.044195724889413805,-0.9231023179694331,12.810377160006977,-0.021849598317507265 
 1.3115809999999968,12.628802390206221,-0.07916441057669919,-0.7771564884892425,14.180243050276484,-0.020526707242641447 
 1.415064000000001,14.686563564977867,-0.10277287292886234,-0.6000307346928815,15.83863530586574,-0.017248206996225188 
 1.5177279999999982,16.92695281914635,-0.1186081960390236,-0.16286558697556408,21.105671010722553,0.017084211487712907 
 1.6216769999999983,19.515903006993057,-0.11245978326098675,0.4111764546627114,23.540033667466467,0.07609570399373028 
 1.7253299999999996,22.287092336799823,-0.07110055724495837,1.3274391402219448,26.25079067888002,0.17557534086886922 
 1.8288939999999982,25.786628565816386,0.05040672504117201,2.603932507544054,29.31258451909556,0.3384026501906016 
 1.9333349999999996,28.883876233553334,0.24440694333113774,4.3359559366823275,32.69288592864284,0.5942781854825745 
 2.0355580000000018,32.10479333052386,0.5569749609217316,6.521538508715813,32.97418180464612,0.7192705439116741 
 2.1385269999999963,35.29233042263701,1.0082814148092627,9.382976194275024,37.12888189260859,1.2697574600665666 
 2.241095999999999,38.626319063408424,1.6823201340983747,13.640738879834245,41.62605069152178,2.112913345262438 
 2.342457000000003,42.09806509014254,2.695886858842239,19.141028838342017,43.190942104532176,2.609107556048533 
 2.4442880000000002,45.30049256718096,4.023588933773783,26.249695879980326,48.14007787378455,4.361731547986989 
